soil_type,soil_name,sequence_id,timestep,moisture,temperature,pH,nitrogen,phosphorus,potassium,organic_matter
0,Alluvial,3,0,0.649858445829775,24.103829230356297,7.255551138543049,0.6686394496474868,0.5230939729486379,0.6869254358741304,0.7322442574508008
0,Alluvial,3,1,0.88104518209803,28.08120379564417,7.133403756510424,0.908991002871073,0.7411016230697344,0.6559710176658108,0.9070434951868501
0,Alluvial,3,2,0.7666469736123774,28.074401551640626,7.396091299923493,0.7247903051061828,0.5330155773583031,0.6683805487625825,0.8030551152940254
0,Alluvial,3,3,0.7048244279552514,28.607305832563434,6.50695213053119,0.7238349281586461,0.6252233009446337,0.6666323431412191,0.7063395158979624
0,Alluvial,3,4,0.5724173826512102,29.429097039125192,6.823202932020755,0.7080843607082521,0.7109056876685533,0.7090888807137882,0.8658247210553376
0,Alluvial,4,0,0.7924894589884223,22.517822958253642,6.997248505892386,0.6902634929450309,0.5854521483132403,0.6110660842063598,0.8219128667959794
0,Alluvial,4,1,0.7956414562752877,20.514787512499893,6.778646464236611,0.9200325916047538,0.5718685672000917,0.6434684616273669,0.8264222475443672
0,Alluvial,4,2,0.8559086160513675,22.420552715115004,7.172135547405879,0.857875147213239,0.57129126319772,0.8184649045835579,0.7911901841126248
0,Alluvial,4,3,0.6676826408894686,26.335297107608948,7.035774684074759,0.5976976684016989,0.7505907486767714,0.6962340194915208,0.7196701445111967
0,Alluvial,4,4,0.5130493766814375,25.90892943188242,7.177564361842283,0.5574235228635991,0.6536279174897843,0.6679487325593814,0.8005028625930354
0,Alluvial,5,0,0.6348732858009982,26.90937738102466,6.886735346300537,0.8810189966210205,0.5412562832437979,0.7023199053150775,0.7226947042481178
0,Alluvial,5,1,0.8800443752852279,28.77339353380981,6.757941627715155,0.8455480396250115,0.7451666600603648,0.7665602434798386,0.8344618111600559
0,Alluvial,5,2,0.7071489834093376,20.931027678058992,7.397215757953327,0.8995146797636229,0.6899304371819804,0.7017089373146101,0.7874754724913063
0,Alluvial,5,3,0.6864126105448006,28.97110259952577,7.387086424265117,0.8045734011426636,0.6926094938462863,0.6252419894985146,0.7146921852501485
0,Alluvial,5,4,0.6846051860759005,26.0642905965959,6.5091970516166295,0.5828886370450519,0.6990505307324167,0.6015184751538656,0.7036299147946451
0,Alluvial,6,0,0.7097467578733172,26.918951976926934,7.151961259502601,0.6672807928381679,0.7136537664042608,0.67117472624904,0.7650799396318535
0,Alluvial,6,1,0.8444039326531202,26.496328990472147,7.349223410494178,0.8448366935048608,0.6704925810006415,0.6281024303484277,0.8020748561007413
0,Alluvial,6,2,0.7118189987655924,22.439896433790835,7.473010554752445,0.7473185800146518,0.7676139665531341,0.7893415877991788,0.8765958182771039
0,Alluvial,6,3,0.6417488933917911,25.76903884626359,6.992517693818864,0.6291836337247897,0.7167356345784517,0.6842317087322567,0.6872296357175166
0,Alluvial,6,4,0.6339888075519182,21.77110679407049,7.440458584352914,0.8386257472860186,0.7744593170661346,0.7110476100766333,0.6745596278169188
0,Alluvial,7,0,0.7856637125175451,24.281841483173142,7.4666548190436695,0.8890859931267758,0.7559028366402081,0.6883346676208757,0.777019545720385
0,Alluvial,7,1,0.8653329859328868,23.169220051562775,6.6694927466860925,0.8145932045522628,0.7808464322482344,0.808808939002492,0.8425439295067276
0,Alluvial,7,2,0.678213823983401,26.1500722669917,7.490053850104263,0.671414467185581,0.655498895709121,0.8632119215783867,0.8657872811196151
0,Alluvial,7,3,0.6806246229698063,27.024840839871093,6.859491151219755,0.6586882906647243,0.7428083466435541,0.8430340184037542,0.8557809061472466
0,Alluvial,7,4,0.687542458881779,25.113423988609377,7.0015162946872,0.7919357278752748,0.6949891792333296,0.8105900631773111,0.8306268383983656
0,Alluvial,8,0,0.7780010683635132,23.37995156851536,6.875582952639944,0.6281945819522606,0.6734840422988522,0.6107826821390226,0.793119603626492
0,Alluvial,8,1,0.8036345785710307,22.865412521282845,7.090833260569011,0.6567029007964725,0.5112044566247643,0.8467801681978975,0.8005698237711072
0,Alluvial,8,2,0.6841906277596242,25.222432600548043,7.269993553098611,0.6941355708636766,0.6868671427457,0.6256042394981304,0.7279699018024957
0,Alluvial,8,3,0.6474924010843823,25.406351216101065,7.137429901498207,0.7884381375021748,0.7927556238387604,0.7548901044903586,0.746957737019475
0,Alluvial,8,4,0.6639315873242254,22.708322512620743,6.938971420705636,0.575984088587922,0.5076052230246373,0.8887945244033775,0.8386643286135866
0,Alluvial,9,0,0.7391948412187397,24.0895294441427,6.673294320070846,0.6469311128013258,0.5750728694493786,0.7647679994118362,0.8429191845400125
0,Alluvial,9,1,0.8271451269730616,22.799338969459427,7.454865280663194,0.8689219008234883,0.6663062157534202,0.7835162238703057,0.8124517079744126
0,Alluvial,9,2,0.7083247231294788,23.559726786512616,7.257846110464369,0.6337073092035505,0.5348217921520749,0.6138007926065258,0.7257793180325681
0,Alluvial,9,3,0.7123135915729542,27.036578593800236,6.974173829087325,0.5999609855806768,0.6474847625350497,0.7420415312341697,0.7170068164132288
0,Alluvial,9,4,0.5916646782180793,23.985047343973733,7.115850098052216,0.7429752694455354,0.5135912029316133,0.7123837843879414,0.7966402876539926
0,Alluvial,10,0,0.7006272517160176,28.56489841188322,7.158693631618945,0.6488803281244289,0.5211706242201289,0.7927257834618947,0.7053022621083244
0,Alluvial,10,1,0.812260767884208,29.402302414249576,7.075474177875879,0.7640038036767143,0.692986465532706,0.737475867147455,0.8376550533520416
0,Alluvial,10,2,0.8470714869845524,23.861026378007743,7.461190563823914,0.9009944552014428,0.5587373404367889,0.6208083902625496,0.7377891578442595
0,Alluvial,10,3,0.5448658399010626,20.944429607559282,7.1830067734163565,0.5919673319234451,0.5956926890881284,0.8534625932908364,0.687020829578391
0,Alluvial,10,4,0.6677880448882718,22.818547747733998,6.618164827621657,0.7614683237944875,0.6886828540339652,0.8632416040581159,0.8184825132719226
0,Alluvial,11,0,0.7606961860769698,22.820345725713064,6.677439543779723,0.8251844254922576,0.7420504217801792,0.897151542600202,0.7825235353822853
0,Alluvial,11,1,0.769509268788072,27.764129607419967,6.840803540253018,0.9267800234958272,0.7575238255529035,0.7286982082125055,0.8787059090471541
0,Alluvial,11,2,0.8096871000461838,21.031238688359327,7.402552906679567,0.7809649743489808,0.7479372398323225,0.6960148803091835,0.8967382032680142
0,Alluvial,11,3,0.6190618105175854,20.108376514802984,7.405381976419264,0.5979967404212164,0.5957940912771245,0.8850185901152414,0.8724878718187371
0,Alluvial,11,4,0.619581925995142,26.31837212169799,6.94844552197832,0.6404104056946616,0.5985993636109748,0.8017555368231115,0.8219432103986815
0,Alluvial,12,0,0.7583158087451698,27.89618142794554,6.59120610304869,0.7483260914107744,0.5172676280049933,0.7648586646971207,0.7883061002746754
0,Alluvial,12,1,0.8726464881811753,23.509150125520787,6.6170670164276055,0.6904503304306084,0.7284531895152417,0.7854654189948783,0.7487562307134126
0,Alluvial,12,2,0.6755998864522468,27.0096913145912,6.572763006364194,0.8759472804017305,0.7118726681469489,0.6244046341925699,0.7346011003858125
0,Alluvial,12,3,0.7385493904709878,23.7427079575612,6.870642147066891,0.8144506075626272,0.7841745732151577,0.8958003191468613,0.8330420794830141
0,Alluvial,12,4,0.5801462654766678,20.83500716698669,7.277146915927437,0.7199684491059838,0.627266602774093,0.8719063155284208,0.6937078009723756
0,Alluvial,13,0,0.6985250208581718,20.11353644767419,6.968660641994126,0.6168909827045512,0.5356453748804216,0.6352578740331315,0.8298420604232127
0,Alluvial,13,1,0.8443146274826,25.833687650971598,7.462172548474542,0.7600139996718689,0.5857136258845582,0.8605797384568381,0.773250863192745
0,Alluvial,13,2,0.8514230331173697,20.121544746898163,7.469878826707639,0.6423372361997965,0.7673429341094213,0.75831033272589,0.9162265167926342
0,Alluvial,13,3,0.5559807877178324,25.538542844013207,7.469302535619099,0.727540090636421,0.6888195914405788,0.8087246066953852,0.7732746553847805
0,Alluvial,13,4,0.6304059643872973,25.843143119231,7.401158010490989,0.5660810882876797,0.5842889568776691,0.8851234452229677,0.8495210612893287
0,Alluvial,14,0,0.6911313505571426,26.20132597801537,6.777381182981133,0.6564363479171283,0.6391095214819946,0.7060056684078159,0.8167312223701744
0,Alluvial,14,1,0.7106525790225123,29.743948076661667,7.486210744479603,0.8570013400206813,0.6608289099032362,0.6928582848858983,0.8912906994302443
0,Alluvial,14,2,0.7957247597400232,21.62616939344891,7.4109271844938425,0.8761504354915745,0.7849399739875773,0.817715852516508,0.8403165967559322
0,Alluvial,14,3,0.6248700820288765,29.327284833540133,7.366063889500408,0.5841763384172332,0.5079100923491756,0.7129390100634149,0.8444771085875924
0,Alluvial,14,4,0.7023495742334737,21.504168911035283,7.094130715352135,0.6667144311745488,0.790974319344381,0.8526356769407126,0.839134045453373
0,Alluvial,15,0,0.6937386319589941,24.14819502337665,6.7734070719307065,0.6169126489952781,0.759416712876516,0.8438703027390233,0.8999435346572262
0,Alluvial,15,1,0.8944330190442965,25.554317056026274,7.2689874151805105,0.9309825447794862,0.7548942172032235,0.6742044305229593,0.8186405225508733
0,Alluvial,15,2,0.6846104082595463,29.540510272587223,7.1061746344508805,0.6979821042656625,0.701510205321757,0.7854384721373687,0.7892661011753422
0,Alluvial,15,3,0.5639329932106785,26.715731955927996,7.0203077009037935,0.8023062549060682,0.6560490503335981,0.8556544500955621,0.792747810186123
0,Alluvial,15,4,0.6170819426775619,28.766536026583452,6.903482866212397,0.5926517427204345,0.5086348028940016,0.8265411767020857,0.7955302147818384
0,Alluvial,16,0,0.7408159536198448,22.129641615089106,6.6363714755867695,0.6043633997003646,0.6051762676419791,0.77697530605639,0.7784488090199464
0,Alluvial,16,1,0.7826006360342611,29.041586944937485,6.8482554670233,0.8017496725627009,0.735095903822343,0.718962834696381,0.8529490355344292
0,Alluvial,16,2,0.8312512669785964,29.495206236576422,6.647073480929038,0.9073655501630721,0.6476348879238615,0.6774733164896874,0.8094607088164264
0,Alluvial,16,3,0.7372279898278481,24.926180939928695,6.828751610287508,0.7606309936803941,0.572043685633458,0.6227589984325992,0.7081423868133556
0,Alluvial,16,4,0.5305035161620392,21.519026935122945,6.63882717264941,0.7447095976262067,0.5545640253197435,0.7037001849971589,0.8508259864923478
0,Alluvial,17,0,0.6947923280525745,26.67557738521027,6.67231987120163,0.6576867056426012,0.5122605848799436,0.6506805189216494,0.7557180678063917
0,Alluvial,17,1,0.7305077484848647,20.887025337570556,6.620635871100601,0.7857864562245754,0.5619001155217378,0.7092809583144226,0.8292151496598259
0,Alluvial,17,2,0.7968574909551204,20.39312139841099,7.299410398909043,0.817759379461896,0.5245277095846616,0.8620735872320332,0.9018080376751368
0,Alluvial,17,3,0.5534370667417254,22.768776481472038,7.306201279793061,0.7950886445004739,0.5553563058069132,0.6628047970010131,0.7564608629895022
0,Alluvial,17,4,0.601798945408689,26.18254771530296,6.868913639569772,0.6912075890251866,0.724241281440127,0.6110049608671794,0.7219556933799496
0,Alluvial,18,0,0.7426699171769106,28.952068376871992,7.0116774421156665,0.7596340455795947,0.5321516034019328,0.7342237100470363,0.8065234532910046
0,Alluvial,18,1,0.7435997523564613,22.69243230949381,6.877284163104623,0.6535741851480756,0.5966237496749535,0.6634344020989634,0.7940311659244375
0,Alluvial,18,2,0.6827309515930975,28.90527280739895,7.093592453554049,0.8331199583579706,0.7367513715822015,0.7495326596787172,0.7350176151862589
0,Alluvial,18,3,0.6486427831344622,25.868411180208792,7.24543947418433,0.7001086012542802,0.5382740908386692,0.6851327717396173,0.7549829017109528
0,Alluvial,18,4,0.6340777966368049,25.70778304668912,6.856096725897846,0.8484017488231361,0.6817324458070662,0.6711680375207983,0.6918247990352261
0,Alluvial,19,0,0.6305718278368664,22.459577283845082,6.660681373259556,0.6559701072153917,0.5855285506081541,0.6520120785884265,0.8793530849252851
0,Alluvial,19,1,0.7111524007618437,25.245113895702545,6.910396826989661,0.9422664108873396,0.5336116706504157,0.7193566797137225,0.9224257821439283
0,Alluvial,19,2,0.8318799504080434,28.170720709492798,6.75790282704494,0.6806555388316434,0.7005929659773293,0.8788127967382757,0.8289861361715601
0,Alluvial,19,3,0.6555440126647326,22.799790936602843,7.269492933191937,0.6267238619526334,0.5971037709212731,0.727630931584925,0.7838885181681169
0,Alluvial,19,4,0.5533762948535007,21.148368247392035,7.110620042441632,0.639036340157319,0.6743714664267837,0.6463088145822606,0.7676963248821089
0,Alluvial,20,0,0.7065178865103172,20.518235368224268,6.836604278193921,0.6403244030816923,0.5190124911418303,0.8969880697169836,0.7644707689949446
0,Alluvial,20,1,0.8570805408004424,22.546406547637638,7.18150272222393,0.8756211837816636,0.6786916221823533,0.7414728565650475,0.8108998783183083
0,Alluvial,20,2,0.7285521785378464,29.29529144247826,7.330619407787729,0.9188973358145776,0.5372891670456634,0.8192602425610933,0.9053016489329817
0,Alluvial,20,3,0.5774680880038847,20.664962673667773,7.241120649290059,0.74295267133935,0.7525486330274817,0.6419317129878869,0.8414199048032039
0,Alluvial,20,4,0.5452198123800336,21.636559428657044,6.664265797930993,0.7968195902546569,0.69955916620886,0.7569196274307358,0.7432344013358458
0,Alluvial,21,0,0.7754401081626217,23.924451074226354,7.316599439471577,0.7317404725710656,0.6130833288274723,0.738803935700882,0.7602755748328284
0,Alluvial,21,1,0.8446275276647656,25.027203900924793,6.732212695146817,0.9174251977971283,0.6151673664119635,0.7630658583341966,0.909826117681764
0,Alluvial,21,2,0.7836261244120457,21.16898040708364,7.439832123613475,0.8177016785360491,0.6004716843971258,0.6417816217990162,0.8764385954228334
0,Alluvial,21,3,0.6652360259564554,25.334610919763215,7.393892583050958,0.8071899007527357,0.5455024639198254,0.6935166203386645,0.7320642703941189
0,Alluvial,21,4,0.6536836068850201,20.335324347357794,7.069889684871317,0.7811847799074494,0.7630296910285248,0.7026245246147722,0.8357197654455479
0,Alluvial,22,0,0.6221263473910414,28.46452291734518,6.627488662331983,0.7191861871681102,0.7391886097338661,0.6449752282046322,0.7458502790465282
0,Alluvial,22,1,0.8395561653081286,27.200365365460744,7.141147632885297,0.8557373591548878,0.6628173330042788,0.6755397176720859,0.7976708941896384
0,Alluvial,22,2,0.6950980685895324,29.084505613336283,7.08339179476612,0.7496446876437157,0.6386017410932399,0.8841850018835447,0.7483038381919902
0,Alluvial,22,3,0.6584674411741122,25.05888678884466,7.111454235434648,0.5760437925316285,0.7616371726832455,0.8796354847450838,0.7953930791490676
0,Alluvial,22,4,0.6442245131458632,29.224993811772958,7.2072386343133985,0.5982088870595207,0.672886508050044,0.7820145139148568,0.7562944387716226
0,Alluvial,23,0,0.7472888471249446,29.343670147690148,7.425568512906777,0.7352518114212396,0.5339714137522266,0.8954523596887004,0.8677796172891868
0,Alluvial,23,1,0.7200381878701687,29.208418826173723,7.3698963620621285,0.8032042429525794,0.6773826307234788,0.719700811161039,0.7394840232532608
0,Alluvial,23,2,0.7258179735584275,28.028534485980114,6.504632023004603,0.729439014121967,0.619450608077283,0.7612186808813769,0.9016046808513263
0,Alluvial,23,3,0.6104906736439449,23.469532018962276,7.237501248109749,0.7062761196523185,0.5673814468819947,0.735731854839808,0.7105378465071858
0,Alluvial,23,4,0.5401717456717293,24.9836777273948,6.918925449504548,0.8269009445056723,0.6087181697349899,0.7741765050834131,0.7979211620950515
0,Alluvial,24,0,0.6026188913176667,26.635373720167106,6.678035966869752,0.8883210952408366,0.5445988183259339,0.7243872371181072,0.7170699336157287
0,Alluvial,24,1,0.8944805019987049,25.021950103312427,7.0953850173200435,0.667675769031286,0.7249881411197534,0.6629716779286757,0.9081425533769973
0,Alluvial,24,2,0.6998064533256487,21.906877206636665,6.536549667848095,0.7710093461476235,0.669452339978785,0.6197125918285057,0.8727390809077763
0,Alluvial,24,3,0.6318792417203583,25.2439026932758,6.940762746938228,0.6908396556479742,0.6678920993924654,0.6465720737792138,0.7187520685302801
0,Alluvial,24,4,0.6772514725731882,29.461154621336327,6.873309316279753,0.6336705761283083,0.6931998629717048,0.7226202513294289,0.6765455756432144
0,Alluvial,25,0,0.631230519473238,27.159722288473976,7.158923941910151,0.608128797751045,0.5665916485798849,0.6693224389764214,0.8343785487197457
0,Alluvial,25,1,0.6990477591803882,21.041085819845737,7.299916085373189,0.7011162244310578,0.6958238323555624,0.671454834314018,0.7484199740407236
0,Alluvial,25,2,0.7074129634291382,27.22266931855659,7.355696468106286,0.8784552219847213,0.6191550588855365,0.8004255409711939,0.7586304166519383
0,Alluvial,25,3,0.5998510208229554,28.9633581852112,6.513001923510736,0.5962632966417168,0.5623658765438082,0.607959661162146,0.7186535294491853
0,Alluvial,25,4,0.621502660564423,24.21424550592498,7.392671711076975,0.7976802427067746,0.6025452055093627,0.6778270300293877,0.7474067861445988
0,Alluvial,26,0,0.7180589885029616,22.680636408228764,7.1241489078491345,0.7228234956573721,0.6656141542555941,0.730837958740595,0.7588931519083835
0,Alluvial,26,1,0.8847963130219467,27.636057941597606,6.640113175766452,0.9080932185841315,0.646229359474854,0.8683656680682275,0.8885027466783176
0,Alluvial,26,2,0.743821226123094,20.224693083201174,6.768677359384946,0.7918795270128838,0.6900434659478443,0.6773663056299607,0.7455047723833389
0,Alluvial,26,3,0.7082075221306126,29.84402180703552,7.025690182302686,0.6221145231398675,0.5816921979558107,0.60551720296424,0.8652262037433257
0,Alluvial,26,4,0.5284445649485129,25.765164755142536,6.774055220687206,0.7187005749399803,0.6954261165055593,0.8489225411121605,0.712752558863266
0,Alluvial,27,0,0.6021991657316961,21.368856300688073,7.400018641848105,0.8621670232687546,0.6792239306510925,0.780155058130096,0.833007334909251
0,Alluvial,27,1,0.7301799073542052,29.1441194592496,6.918770524892073,0.7624943842896069,0.6556753115848513,0.6140897900325165,0.7617883692400704
0,Alluvial,27,2,0.8063852485145214,20.827986679251264,7.1031521094663885,0.70299399551902,0.6167886842125929,0.6866081210312099,0.788768100861764
0,Alluvial,27,3,0.6850306558076018,22.971217156231752,7.066404640296897,0.7134258580451063,0.6991013496087944,0.8810489217974274,0.8288808618732759
0,Alluvial,27,4,0.547882424088636,20.311831350612845,6.762264044299825,0.7309705533953187,0.5154277440452751,0.7489098741603709,0.7908368742945232
0,Alluvial,28,0,0.6668487781633922,27.70912203745822,6.606598253133772,0.6225413345207426,0.718456626861081,0.7486473948618595,0.8376804792855472
0,Alluvial,28,1,0.7820711193502646,22.46402033239107,7.3191023176742,0.8873775895054515,0.708408941256328,0.6816435411689888,0.846577828862672
0,Alluvial,28,2,0.7309733046172526,20.91582073326634,7.417313575462243,0.6704348518903122,0.7850712061462408,0.7338017318873867,0.754660143336498
0,Alluvial,28,3,0.6496016642464243,28.729458358764084,7.232224886409561,0.8125790817438113,0.6976350100132153,0.8076829693553558,0.8522055727442898
0,Alluvial,28,4,0.5548279501423219,24.894249636431404,6.721209441819602,0.8487475765842364,0.783217801905984,0.6118280434105517,0.8125833390142831
0,Alluvial,29,0,0.7850496634831332,21.805753451273336,7.067945230552629,0.8746464892764125,0.5101837935757396,0.809226080174052,0.7594698014745102
0,Alluvial,29,1,0.8799848907048214,29.71058245165368,7.444266489113434,0.7898170908119968,0.758612795296794,0.8533648195605211,0.7923517901375057
0,Alluvial,29,2,0.8245616200593828,20.370076347154928,7.096269878482053,0.6983919138009346,0.5361700657331836,0.6230859604887627,0.8568913127444021
0,Alluvial,29,3,0.609196467524366,27.247667715287616,6.565356340798942,0.6651978387345595,0.6618473877126012,0.837216949451689,0.7461169430176398
0,Alluvial,29,4,0.6300726236578865,28.85977748236187,7.1158631881823045,0.6223350166113324,0.5073202344669614,0.861029662170279,0.6757221866812227
0,Alluvial,30,0,0.77494033453684,25.28937134027212,7.439067698512896,0.8396349707320996,0.7993802331600013,0.705213544635513,0.8534376577862254
0,Alluvial,30,1,0.7754918343513638,24.79875620303909,7.12750546321837,0.9096559600706593,0.7952250407597885,0.8304820241593555,0.8120850519223213
0,Alluvial,30,2,0.7430499256846613,27.375823015888916,6.738777145768302,0.6625314965540421,0.606386647292233,0.6861716974962245,0.7768951816599722
0,Alluvial,30,3,0.5879430249807347,20.42093189636362,6.517873934733414,0.8669274543061859,0.6283319401207588,0.7152979941479045,0.8182958989698398
0,Alluvial,30,4,0.5485451259434975,29.499611839502254,7.286345014415552,0.5792704748789201,0.6252742327354786,0.8637354922686494,0.8604147089694275
0,Alluvial,31,0,0.6934803022499739,26.134113892107077,6.667033946092075,0.897350587841093,0.569501510415033,0.8828195322405377,0.8299293297984737
0,Alluvial,31,1,0.8166530106052872,25.126885110165084,6.730669811717759,0.7005112354164102,0.5661458627210526,0.6559314786432764,0.8844485902022052
0,Alluvial,31,2,0.7288035770625934,20.578426765633964,7.469102630140811,0.8945250281036514,0.7783256849585639,0.8984723467939306,0.7524126074126716
0,Alluvial,31,3,0.6204698785512844,27.582384757040913,7.196020618053792,0.6167795092873329,0.7447499374971853,0.6673321715509982,0.7271299653957505
0,Alluvial,31,4,0.6122892329491674,25.929399348417032,7.0800862078378115,0.5798932254045687,0.7632382587891142,0.6796800127766118,0.6973712887677062
0,Alluvial,32,0,0.7777496159737954,29.556514982297536,7.36212761726545,0.8428548224174635,0.6965725941917066,0.7652572111827418,0.7173973519822819
0,Alluvial,32,1,0.7767962942436551,23.72688517012314,6.759753783760326,0.8645788599213332,0.6487627205236313,0.6243138647722943,0.7725683358788168
0,Alluvial,32,2,0.7954302779611665,20.761308594903003,7.351206914048769,0.777933220718816,0.6441759731979944,0.7777223353978553,0.8825697507538041
0,Alluvial,32,3,0.6107833163511913,26.780161525590636,7.065731963995791,0.6507192184362028,0.7635889959065474,0.8392278064820784,0.8140568093629109
0,Alluvial,32,4,0.6750106941893331,28.672942009598025,7.208362976715035,0.8035511726943438,0.7092414385007851,0.8040422315280902,0.7951905801541823
0,Alluvial,33,0,0.7505433279115283,21.58605105293074,7.380870759198928,0.8615530583235695,0.5087741849103677,0.8477450251694288,0.725773973494689
0,Alluvial,33,1,0.7621294224813437,27.43508256291608,6.660759896048308,0.8929429330504763,0.7496402533873227,0.7522403201282508,0.7298088698322213
0,Alluvial,33,2,0.7161861518642298,26.16926918375742,7.481186178027423,0.8189333207196242,0.5779410743192479,0.7902017109298834,0.8256306335119452
0,Alluvial,33,3,0.6971905538009814,21.069806388269583,7.261027902502028,0.7329907109882094,0.7888976011576985,0.7025616498116058,0.8088908210580155
0,Alluvial,33,4,0.6912999694724882,21.02509727990679,7.437228487236451,0.7588128908754863,0.5203511177315516,0.6902890700840448,0.8131027222402017
0,Alluvial,34,0,0.6134701202937544,25.821704601762733,6.845883056952957,0.7862746553302431,0.5137226101437539,0.8614610418457129,0.8946977938354794
0,Alluvial,34,1,0.8888812226866537,27.49651831742925,6.630086240130632,0.8750317845934645,0.5073760749376405,0.6066370654586991,0.7932537393187629
0,Alluvial,34,2,0.7565071633101804,27.70407417807793,7.183295376606505,0.7631600745276482,0.5820879998844998,0.8991373500473134,0.8028698180159687
0,Alluvial,34,3,0.6314988796366878,21.63623821191669,7.29480954874993,0.778715405119823,0.5662308838366281,0.6247143136847528,0.8184663028461684
0,Alluvial,34,4,0.6357965912267117,22.73259526998209,7.450863562250411,0.5977645417195123,0.6297004403127806,0.8830847760502797,0.7554137678963698
0,Alluvial,35,0,0.7277051895328172,23.975943979627942,6.77421520234867,0.8951932943879485,0.6228002018945129,0.8682297611037404,0.7459909211782172
0,Alluvial,35,1,0.737726592434532,20.311340828845115,7.1516668253758855,0.758110728931886,0.7593074749518911,0.7419629720074672,0.9221703810717989
0,Alluvial,35,2,0.6958836283698715,28.68623167955611,7.276596852791742,0.8606658160078393,0.7534349684350663,0.8283071972828997,0.8428776218950572
0,Alluvial,35,3,0.5674704503072302,20.32526179491252,7.420847847815687,0.7556058317415978,0.738961187292853,0.744456705453765,0.7058280802237047
0,Alluvial,35,4,0.5299315068109948,26.855652872289713,6.930305894899463,0.6126045921953432,0.6474783640224311,0.6192626811225402,0.7878625848940252
0,Alluvial,36,0,0.6537986808870195,27.975591006371882,6.810361958923574,0.7365660447245403,0.5034861619724302,0.6217340663383677,0.778498711281337
0,Alluvial,36,1,0.79109341857294,26.000205481193035,6.791662578709303,0.8560473916527205,0.7580367191567614,0.8339552966680049,0.736455460558526
0,Alluvial,36,2,0.7548799146808131,21.04930178418175,6.742045015862527,0.9253880405947676,0.542748662870454,0.7496664460354068,0.841264704432398
0,Alluvial,36,3,0.6817144688795734,25.59648683486914,6.509770847419183,0.668549129858574,0.6553134930154134,0.62635994974345,0.752491828673062
0,Alluvial,36,4,0.5115349701287579,20.785784971550207,6.896923276201596,0.5922619003981604,0.6702622544784674,0.8068394907411798,0.831585644332962
0,Alluvial,37,0,0.640030048848962,21.674825822590698,6.604567840334401,0.790929074863091,0.7119427179460704,0.6094758434476926,0.887242449248738
0,Alluvial,37,1,0.7054999083598098,25.412963353010703,7.209060519450916,0.9088435629385834,0.7142260796397284,0.8405184249209375,0.7964217339974158
0,Alluvial,37,2,0.8217435479785498,20.80114846384675,7.394816656060527,0.7936669754607446,0.7451893309887482,0.73569548535549,0.8463490966080792
0,Alluvial,37,3,0.6465020069579753,27.31589521755332,6.58162998203059,0.5887163625825456,0.5741309702030439,0.6478634040339565,0.8567231557496662
0,Alluvial,37,4,0.5487371458420935,29.758652558191315,6.836895791771107,0.6070825488918521,0.7369095521427438,0.7976123326502629,0.7711074478017732
0,Alluvial,38,0,0.7110727101875263,27.192017782722637,6.728454741331299,0.8989001748170227,0.7924379486440349,0.7950977059040811,0.739908490185829
